# mx [GeV]: 10000.0
# sigma_p [cm^2]: 1.58489319246e-29
# depth [m]: 10.6
<<<<<<< Updated upstream
# loc: SUF
=======
# target: full
>>>>>>> Stashed changes
# Columns: gamma/pi, v [km/s], f(v, gamma) [s/km]
6.000000000000000888e-01 2.500000000000000000e-01 0.000000000000000000e+00
6.000000000000000888e-01 2.666666666666666630e-01 0.000000000000000000e+00
6.000000000000000888e-01 2.833333333333333259e-01 0.000000000000000000e+00
6.000000000000000888e-01 2.999999999999999889e-01 0.000000000000000000e+00
6.000000000000000888e-01 3.166666666666666519e-01 0.000000000000000000e+00
6.000000000000000888e-01 3.333333333333333148e-01 0.000000000000000000e+00
6.000000000000000888e-01 3.499999999999999778e-01 0.000000000000000000e+00
6.000000000000000888e-01 3.666666666666666408e-01 0.000000000000000000e+00
6.000000000000000888e-01 3.833333333333333037e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.000000000000000222e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.166666666666666852e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.333333333333333481e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.500000000000000111e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.666666666666666741e-01 0.000000000000000000e+00
6.000000000000000888e-01 4.833333333333333370e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.000000000000000000e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.166666666666666075e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.333333333333333259e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.500000000000000444e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.666666666666666519e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.833333333333333703e-01 0.000000000000000000e+00
6.000000000000000888e-01 5.999999999999999778e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.166666666666666963e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.333333333333333037e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.500000000000000222e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.666666666666666297e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.833333333333333481e-01 0.000000000000000000e+00
6.000000000000000888e-01 6.999999999999999556e-01 0.000000000000000000e+00
6.000000000000000888e-01 7.166666666666666741e-01 0.000000000000000000e+00
6.000000000000000888e-01 7.333333333333332815e-01 0.000000000000000000e+00
6.000000000000000888e-01 7.500000000000000000e-01 0.000000000000000000e+00
6.000000000000000888e-01 7.666666666666666075e-01 0.000000000000000000e+00
6.000000000000000888e-01 7.833333333333333259e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.000000000000000444e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.166666666666666519e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.333333333333333703e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.499999999999999778e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.666666666666666963e-01 0.000000000000000000e+00
6.000000000000000888e-01 8.833333333333333037e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.000000000000000222e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.166666666666666297e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.333333333333333481e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.499999999999999556e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.666666666666666741e-01 0.000000000000000000e+00
6.000000000000000888e-01 9.833333333333332815e-01 0.000000000000000000e+00
6.000000000000000888e-01 1.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000666e-01 1.666666666666666644e-02 0.000000000000000000e+00
7.000000000000000666e-01 3.333333333333333287e-02 0.000000000000000000e+00
7.000000000000000666e-01 5.000000000000000278e-02 0.000000000000000000e+00
7.000000000000000666e-01 6.666666666666666574e-02 0.000000000000000000e+00
7.000000000000000666e-01 8.333333333333332871e-02 0.000000000000000000e+00
7.000000000000000666e-01 1.000000000000000056e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.166666666666666685e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.333333333333333315e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.499999999999999944e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.666666666666666574e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.833333333333333204e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.000000000000000111e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.166666666666666741e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.333333333333333370e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.500000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.666666666666666630e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.833333333333333259e-01 0.000000000000000000e+00
7.000000000000000666e-01 2.999999999999999889e-01 0.000000000000000000e+00
7.000000000000000666e-01 3.166666666666666519e-01 0.000000000000000000e+00
7.000000000000000666e-01 3.333333333333333148e-01 0.000000000000000000e+00
7.000000000000000666e-01 3.499999999999999778e-01 0.000000000000000000e+00
7.000000000000000666e-01 3.666666666666666408e-01 0.000000000000000000e+00
7.000000000000000666e-01 3.833333333333333037e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.000000000000000222e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.166666666666666852e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.333333333333333481e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.500000000000000111e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.666666666666666741e-01 0.000000000000000000e+00
7.000000000000000666e-01 4.833333333333333370e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.000000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.166666666666666075e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.333333333333333259e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.500000000000000444e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.666666666666666519e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.833333333333333703e-01 0.000000000000000000e+00
7.000000000000000666e-01 5.999999999999999778e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.166666666666666963e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.333333333333333037e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.500000000000000222e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.666666666666666297e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.833333333333333481e-01 0.000000000000000000e+00
7.000000000000000666e-01 6.999999999999999556e-01 0.000000000000000000e+00
7.000000000000000666e-01 7.166666666666666741e-01 0.000000000000000000e+00
7.000000000000000666e-01 7.333333333333332815e-01 0.000000000000000000e+00
7.000000000000000666e-01 7.500000000000000000e-01 0.000000000000000000e+00
7.000000000000000666e-01 7.666666666666666075e-01 0.000000000000000000e+00
7.000000000000000666e-01 7.833333333333333259e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.000000000000000444e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.166666666666666519e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.333333333333333703e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.499999999999999778e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.666666666666666963e-01 0.000000000000000000e+00
7.000000000000000666e-01 8.833333333333333037e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.000000000000000222e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.166666666666666297e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.333333333333333481e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.499999999999999556e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.666666666666666741e-01 0.000000000000000000e+00
7.000000000000000666e-01 9.833333333333332815e-01 0.000000000000000000e+00
7.000000000000000666e-01 1.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000444e-01 1.666666666666666644e-02 0.000000000000000000e+00
8.000000000000000444e-01 3.333333333333333287e-02 0.000000000000000000e+00
8.000000000000000444e-01 5.000000000000000278e-02 0.000000000000000000e+00
8.000000000000000444e-01 6.666666666666666574e-02 0.000000000000000000e+00
8.000000000000000444e-01 8.333333333333332871e-02 0.000000000000000000e+00
8.000000000000000444e-01 1.000000000000000056e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.166666666666666685e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.333333333333333315e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.499999999999999944e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.666666666666666574e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.833333333333333204e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.000000000000000111e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.166666666666666741e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.333333333333333370e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.500000000000000000e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.666666666666666630e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.833333333333333259e-01 0.000000000000000000e+00
8.000000000000000444e-01 2.999999999999999889e-01 0.000000000000000000e+00
8.000000000000000444e-01 3.166666666666666519e-01 0.000000000000000000e+00
8.000000000000000444e-01 3.333333333333333148e-01 0.000000000000000000e+00
8.000000000000000444e-01 3.499999999999999778e-01 0.000000000000000000e+00
8.000000000000000444e-01 3.666666666666666408e-01 0.000000000000000000e+00
8.000000000000000444e-01 3.833333333333333037e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.000000000000000222e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.166666666666666852e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.333333333333333481e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.500000000000000111e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.666666666666666741e-01 0.000000000000000000e+00
8.000000000000000444e-01 4.833333333333333370e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.000000000000000000e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.166666666666666075e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.333333333333333259e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.500000000000000444e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.666666666666666519e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.833333333333333703e-01 0.000000000000000000e+00
8.000000000000000444e-01 5.999999999999999778e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.166666666666666963e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.333333333333333037e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.500000000000000222e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.666666666666666297e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.833333333333333481e-01 0.000000000000000000e+00
8.000000000000000444e-01 6.999999999999999556e-01 0.000000000000000000e+00
8.000000000000000444e-01 7.166666666666666741e-01 0.000000000000000000e+00
8.000000000000000444e-01 7.333333333333332815e-01 0.000000000000000000e+00
8.000000000000000444e-01 7.500000000000000000e-01 0.000000000000000000e+00
8.000000000000000444e-01 7.666666666666666075e-01 0.000000000000000000e+00
8.000000000000000444e-01 7.833333333333333259e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.000000000000000444e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.166666666666666519e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.333333333333333703e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.499999999999999778e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.666666666666666963e-01 0.000000000000000000e+00
8.000000000000000444e-01 8.833333333333333037e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.000000000000000222e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.166666666666666297e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.333333333333333481e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.499999999999999556e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.666666666666666741e-01 0.000000000000000000e+00
8.000000000000000444e-01 9.833333333333332815e-01 0.000000000000000000e+00
8.000000000000000444e-01 1.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000222e-01 1.666666666666666644e-02 0.000000000000000000e+00
9.000000000000000222e-01 3.333333333333333287e-02 0.000000000000000000e+00
9.000000000000000222e-01 5.000000000000000278e-02 0.000000000000000000e+00
9.000000000000000222e-01 6.666666666666666574e-02 0.000000000000000000e+00
9.000000000000000222e-01 8.333333333333332871e-02 0.000000000000000000e+00
9.000000000000000222e-01 1.000000000000000056e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.166666666666666685e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.333333333333333315e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.499999999999999944e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.666666666666666574e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.833333333333333204e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.000000000000000111e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.166666666666666741e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.333333333333333370e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.500000000000000000e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.666666666666666630e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.833333333333333259e-01 0.000000000000000000e+00
9.000000000000000222e-01 2.999999999999999889e-01 0.000000000000000000e+00
9.000000000000000222e-01 3.166666666666666519e-01 0.000000000000000000e+00
9.000000000000000222e-01 3.333333333333333148e-01 0.000000000000000000e+00
9.000000000000000222e-01 3.499999999999999778e-01 0.000000000000000000e+00
9.000000000000000222e-01 3.666666666666666408e-01 0.000000000000000000e+00
9.000000000000000222e-01 3.833333333333333037e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.000000000000000222e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.166666666666666852e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.333333333333333481e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.500000000000000111e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.666666666666666741e-01 0.000000000000000000e+00
9.000000000000000222e-01 4.833333333333333370e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.000000000000000000e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.166666666666666075e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.333333333333333259e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.500000000000000444e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.666666666666666519e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.833333333333333703e-01 0.000000000000000000e+00
9.000000000000000222e-01 5.999999999999999778e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.166666666666666963e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.333333333333333037e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.500000000000000222e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.666666666666666297e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.833333333333333481e-01 0.000000000000000000e+00
9.000000000000000222e-01 6.999999999999999556e-01 0.000000000000000000e+00
9.000000000000000222e-01 7.166666666666666741e-01 0.000000000000000000e+00
9.000000000000000222e-01 7.333333333333332815e-01 0.000000000000000000e+00
9.000000000000000222e-01 7.500000000000000000e-01 0.000000000000000000e+00
9.000000000000000222e-01 7.666666666666666075e-01 0.000000000000000000e+00
9.000000000000000222e-01 7.833333333333333259e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.000000000000000444e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.166666666666666519e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.333333333333333703e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.499999999999999778e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.666666666666666963e-01 0.000000000000000000e+00
9.000000000000000222e-01 8.833333333333333037e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.000000000000000222e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.166666666666666297e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.333333333333333481e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.499999999999999556e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.666666666666666741e-01 0.000000000000000000e+00
9.000000000000000222e-01 9.833333333333332815e-01 0.000000000000000000e+00
9.000000000000000222e-01 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000000e+00 4.508983434496078070e-08
1.000000000000000000e+00 1.134716011617830977e+00 3.746501538061107165e-08
1.000000000000000000e+00 1.287580427021877583e+00 3.082851067570541971e-08
1.000000000000000000e+00 1.461038126787448821e+00 2.654004777094154223e-08
1.000000000000000000e+00 1.657863356049840808e+00 2.217399702558370664e-08
1.000000000000000000e+00 1.881204095184227487e+00 2.029553440500088156e-08
1.000000000000000000e+00 2.134632407926577269e+00 1.704227861697622520e-08
1.000000000000000000e+00 2.422201572192612229e+00 1.472656940951664860e-08
1.000000000000000000e+00 2.748510907332840869e+00 1.257712519968877918e-08
1.000000000000000000e+00 3.118779334656827107e+00 1.127948789232318122e-08
1.000000000000000000e+00 3.538928847737907724e+00 1.037219954993348649e-08
1.000000000000000000e+00 4.015679227504445059e+00 1.045364840952970722e-08
1.000000000000000000e+00 4.556655516970416819e+00 8.983823963893910096e-09
1.000000000000000000e+00 5.170509974533056941e+00 8.111684438479741070e-09
1.000000000000000000e+00 5.867060456332363394e+00 7.434806953939943719e-09
1.000000000000000000e+00 6.622282894287528698e+00 4.997493348529109202e-09
1.000000000000000000e+00 6.657447440930150506e+00 5.597513700561835526e-09
1.000000000000000000e+00 7.554312207727596373e+00 7.117247151138634303e-09
1.000000000000000000e+00 7.573174797057020236e+00 7.683168957180435737e-09
1.000000000000000000e+00 8.524066699826510884e+00 8.591433804831786896e-09
1.000000000000000000e+00 8.571999018868549314e+00 8.784714087963976581e-09
1.000000000000000000e+00 9.474958602596002422e+00 7.188934681827361989e-09
1.000000000000000000e+00 9.726784538282480241e+00 6.607220908745018098e-09
1.000000000000000000e+00 1.042585050536549396e+01 5.517362948806483191e-09
1.000000000000000000e+00 1.103713815714588264e+01 7.381878294439779217e-09
1.000000000000000000e+00 1.137674240813498372e+01 5.103872259188004988e-09
1.000000000000000000e+00 1.232763431090447526e+01 4.153571472806804276e-24
1.000000000000000000e+00 1.327852621367396679e+01 3.827691067838846135e-24
1.000000000000000000e+00 1.422941811644345833e+01 2.739215239643413380e-24
1.000000000000000000e+00 1.518031001921294987e+01 3.139880305295766358e-24
1.000000000000000000e+00 1.613120192198244141e+01 3.262327291319561993e-24
1.000000000000000000e+00 1.708209382475193294e+01 4.178296805290441528e-24
1.000000000000000000e+00 1.803298572752142448e+01 3.298362050248188651e-24
1.000000000000000000e+00 1.898387763029091602e+01 2.782007890053398854e-24
1.000000000000000000e+00 1.993476953306040400e+01 2.392031932503811518e-24
1.000000000000000000e+00 2.088566143582989554e+01 2.646070828403940779e-24
1.000000000000000000e+00 2.183655333859938708e+01 3.342257285763536923e-24
1.000000000000000000e+00 2.278744524136887861e+01 1.945184043066238617e-24
1.000000000000000000e+00 2.373833714413837015e+01 2.534743964859104065e-24
1.000000000000000000e+00 2.468922904690786169e+01 1.934189779195759109e-24
1.000000000000000000e+00 2.564012094967735322e+01 2.271497758850630815e-24
1.000000000000000000e+00 2.659101285244684476e+01 2.176681023558319571e-24
1.000000000000000000e+00 2.754190475521633630e+01 2.852030184156483602e-24
1.000000000000000000e+00 2.849279665798582784e+01 2.933994966942552890e-24
1.000000000000000000e+00 2.944368856075531937e+01 1.475628045558047850e-24
1.000000000000000000e+00 3.039458046352481091e+01 1.970550705689812137e-24
1.000000000000000000e+00 3.134547236629430245e+01 1.405599415784690548e-24
1.000000000000000000e+00 3.229636426906378688e+01 2.782324502796331643e-24
1.000000000000000000e+00 3.324725617183327842e+01 2.257724106914708313e-24
1.000000000000000000e+00 3.419814807460276995e+01 2.163247675352727534e-24
1.000000000000000000e+00 3.514903997737226149e+01 7.871547150462921798e-25
1.000000000000000000e+00 3.609993188014175303e+01 2.259565429353529623e-24
1.000000000000000000e+00 3.705082378291124456e+01 1.868940545890292006e-24
1.000000000000000000e+00 3.800171568568073610e+01 2.383590354215424101e-24
1.000000000000000000e+00 3.895260758845022764e+01 1.530237067280337013e-24
1.000000000000000000e+00 3.990349949121971918e+01 2.921457809212200726e-24
1.000000000000000000e+00 4.085439139398921071e+01 6.996479707373867902e-25
1.000000000000000000e+00 4.180528329675870225e+01 1.831124642144911384e-24
1.000000000000000000e+00 4.275617519952819379e+01 1.879338301280665165e-24
1.000000000000000000e+00 4.370706710229768532e+01 1.852661387665999767e-24
1.000000000000000000e+00 4.414855262858352347e+01 0.000000000000000000e+00
