1.000000000000000021e-02 0.000000000000000000e+00
1.058372734497953910e-02 5.673256977921187910e-02
1.120152845128676543e-02 1.134651388934337923e-01
1.185539229754500531e-02 1.701977112907825107e-01
1.254742396449868951e-02 2.269302844380204909e-01
1.327985141221163685e-02 2.836628567775698606e-01
1.405503265286894496e-02 3.403954271329091563e-01
1.487546334227493779e-02 3.971279978821909418e-01
1.574378481448759914e-02 4.538605706114057226e-01
1.666279258545660252e-02 5.105931434888395515e-01
1.763544535304193903e-02 5.673257155197212187e-01
1.866487452238823133e-02 6.240582875981179889e-01
1.975439428732122735e-02 6.807908596166720727e-01
2.090751230022291560e-02 7.375234321768668888e-01
2.212794096473654631e-02 7.942560051937191945e-01
2.341960938765750080e-02 8.509885769136668054e-01
2.478667602848903459e-02 9.077211493168814149e-01
2.623354208738681165e-02 9.644537225556398807e-01
2.776486567459475821e-02 1.021186294968759123e+00
2.938557680698921856e-02 1.077918866890438476e+00
3.110089328001285069e-02 1.134651441528333082e+00
3.291633746609622796e-02 1.191384014372202982e+00
3.483775409364973236e-02 1.248116585422042846e+00
3.687132906386333953e-02 1.304849158328993175e+00
3.902360936589492624e-02 1.361581738332867664e+00
4.130152415456218168e-02 1.418314314469344417e+00
4.371240705839727486e-02 1.475046877135085088e+00
4.626401978988358560e-02 1.531779445603233425e+00
4.896457713388654986e-02 1.588512025577430764e+00
5.182277339472749628e-02 1.645244603961319774e+00
5.484781038704555911e-02 1.701977178030963156e+00
5.804942706056269441e-02 1.758709749027302482e+00
6.143793085412726368e-02 1.815442322360416583e+00
6.502423087997889761e-02 1.872174897828970286e+00
6.881987304506956282e-02 1.928907480211898839e+00
7.283707722251230032e-02 1.985640055603523413e+00
7.708877659282899197e-02 2.042372621622547957e+00
8.158865928165427717e-02 2.099105191615703081e+00
8.635121242794631391e-02 2.155837771772633804e+00
9.139176882457925033e-02 2.212570354072580958e+00
9.672655628147480700e-02 2.269302932757137903e+00
1.023727498701947347e-01 2.326035510824729258e+00
1.083485272181930609e-01 2.382768085575847739e+00
1.146731270307449896e-01 2.439500663784870405e+00
1.213669110289608138e-01 2.496233245843895165e+00
1.284514295032911368e-01 2.552965834517190391e+00
1.359494906935694025e-01 2.609698415377161407e+00
1.438852342189572142e-01 2.666430989591182410e+00
1.522842087941962408e-01 2.723163567963377218e+00
1.611734544823708315e-01 2.779896155944242775e+00
1.705815897489883493e-01 2.836628749668236971e+00
1.805389035976449619e-01 2.893361340783207947e+00
1.910774530839019769e-01 2.950093932330946078e+00
2.022311665213138432e-01 3.006826522676589342e+00
2.140359527118740335e-01 3.063559117377196550e+00
2.265298165525408969e-01 3.120291716428988504e+00
2.397529813900325657e-01 3.177024323405631012e+00
2.537480185178058179e-01 3.233756936102783364e+00
2.685599842321276243e-01 3.290489538160371819e+00
2.842365648884843110e-01 3.347222143415873319e+00
3.008282304253303008e-01 3.403954759925444939e+00
3.183883968494374272e-01 3.460687389887863841e+00
3.369735982059588464e-01 3.517420025063081823e+00
3.566436685868554779e-01 3.574152664099302434e+00
3.774619347636523070e-01 3.630885309952905704e+00
3.994954200646950171e-01 3.687617961012532142e+00
4.228150601532800201e-01 3.744350624766938473e+00
4.474959314013439160e-01 3.801083300818941968e+00
4.736174925939491409e-01 3.857815994400227044e+00
5.012638407427224552e-01 3.914548701525334629e+00
5.305239818318220335e-01 3.971281410812800061e+00
5.614921173680883504e-01 4.028014137027978947e+00
5.942679476579098008e-01 4.084746889406315695e+00
6.289569927871889732e-01 4.141479671075311231e+00
6.656709323377871801e-01 4.198212475726729842e+00
7.045279649341462669e-01 4.254945304631752023e+00
7.456531887776309819e-01 4.311678163290293853e+00
7.891790043937004784e-01 4.368411059857775669e+00
8.352455408885335331e-01 4.425143983544540305e+00
8.840011070874198573e-01 4.481876958646289211e+00
9.356026690073312446e-01 4.538609987104166521e+00
9.902163552008728109e-01 4.595343070017809950e+00
1.048017991598545473e+00 4.652076199948928625e+00
1.109193667571205966e+00 4.708809397053262735e+00
1.173940335035152271e+00 4.765542676599903160e+00
1.242466442528597836e+00 4.822276048821117378e+00
1.314992606300937616e+00 4.879009515473569536e+00
1.391752320575314172e+00 4.935743086025213167e+00
1.472992709271168987e+00 4.992476775301709857e+00
1.558975321606876019e+00 5.049210601645799379e+00
1.649976974143897435e+00 5.105944568045656773e+00
1.746290641983335723e+00 5.162678710067300614e+00
1.848226401984091494e+00 5.219413045458604294e+00
1.956112431039216615e+00 5.276147594332783797e+00
2.070296062624417122e+00 5.332882365854445084e+00
2.191144905020150802e+00 5.389617400890236887e+00
2.319048024807435660e+00 5.446352737820642886e+00
2.454417199447525899e+00 5.503088414751586832e+00
2.597688242978086759e+00 5.559824465404680005e+00
2.749322409093904351e+00 5.616560929691673643e+00
2.909807876129216542e+00 5.673297860400221992e+00
3.079661318722564101e+00 5.730035316347149354e+00
3.259429571223973809e+00 5.786773350133822547e+00
3.449691388199812359e+00 5.843512047820245137e+00
3.651059307703076406e+00 5.900251485290255005e+00
3.864181623307914037e+00 5.956991750817035580e+00
4.089744471257137803e+00 6.013732927716656462e+00
4.328474039442308019e+00 6.070475135332222827e+00
4.581138905327957644e+00 6.127218505165366480e+00
4.848552510346916478e+00 6.183963180337303633e+00
5.131575778732782922e+00 6.240709313314321882e+00
5.431119889220885177e+00 6.297457071273953488e+00
5.748149208540930921e+00 6.354206651792182470e+00
6.083684396145717876e+00 6.410958277058210975e+00
6.438805690171274243e+00 6.467712194119596525e+00
6.814656385207560341e+00 6.524468663596765694e+00
7.212446513076064214e+00 6.581228018085262477e+00
7.633456738464551528e+00 6.637990595526995108e+00
8.079042481960556188e+00 6.694756768920616885e+00
