-7.000000000000000000e+00 1.600000000000000089e+00 1.789393563477361671e-01
-7.000000000000000000e+00 1.650000000000000133e+00 2.523674542784511976e-01
-7.000000000000000000e+00 1.700000000000000178e+00 3.564408572152082399e-01
-7.000000000000000000e+00 1.750000000000000000e+00 5.036775785707908737e-01
-7.000000000000000000e+00 1.800000000000000044e+00 7.114151387088464285e-01
-7.000000000000000000e+00 1.850000000000000089e+00 1.003469059834600552e+00
-7.000000000000000000e+00 1.900000000000000133e+00 1.412250110698146655e+00
-7.000000000000000000e+00 1.950000000000000178e+00 1.981409119379951678e+00
-7.000000000000000000e+00 2.000000000000000000e+00 2.769058327037773548e+00
-7.000000000000000000e+00 2.050000000000000266e+00 3.851579322547350248e+00
-7.000000000000000000e+00 2.100000000000000089e+00 5.327963956634402365e+00
-7.000000000000000000e+00 2.149999999999999911e+00 7.324541784648062936e+00
-7.000000000000000000e+00 2.200000000000000178e+00 9.999823879410820737e+00
-7.000000000000000000e+00 2.250000000000000000e+00 1.354904166359541939e+01
-7.000000000000000000e+00 2.300000000000000266e+00 1.820779145078292061e+01
-7.000000000000000000e+00 2.350000000000000089e+00 2.425403062132696164e+01
-7.000000000000000000e+00 2.400000000000000355e+00 3.200753971776721585e+01
-7.000000000000000000e+00 2.450000000000000178e+00 4.182590470830565721e+01
-7.000000000000000000e+00 2.500000000000000000e+00 5.409612796981197391e+01
-7.000000000000000000e+00 2.550000000000000266e+00 6.922118459762326381e+01
-7.000000000000000000e+00 2.600000000000000089e+00 8.760122818340767026e+01
-7.000000000000000000e+00 2.650000000000000355e+00 1.096097176490820289e+02
-7.000000000000000000e+00 2.700000000000000178e+00 1.355654490742403482e+02
-7.000000000000000000e+00 2.750000000000000000e+00 1.657022579778489444e+02
-7.000000000000000000e+00 2.800000000000000266e+00 2.001388947256733388e+02
-7.000000000000000000e+00 2.850000000000000089e+00 2.388521307236549660e+02
-7.000000000000000000e+00 2.900000000000000355e+00 2.816563869525286918e+02
-7.000000000000000000e+00 2.950000000000000178e+00 3.281929795844423552e+02
-7.000000000000000000e+00 3.000000000000000000e+00 3.779314001513322978e+02
-7.000000000000000000e+00 3.050000000000000266e+00 4.301839230004368915e+02
-7.000000000000000000e+00 3.100000000000000089e+00 4.841333836991861972e+02
-7.000000000000000000e+00 3.150000000000000355e+00 5.388723990228562570e+02
-7.000000000000000000e+00 3.200000000000000178e+00 5.934508469189590869e+02
-6.950000000000000178e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.950000000000000178e+00 5.000000000000000278e-02 4.807090511229424219e-05
-6.950000000000000178e+00 1.000000000000000056e-01 9.698503793228420639e-05
-6.950000000000000178e+00 1.500000000000000222e-01 1.476280488598896755e-04
-6.950000000000000178e+00 2.000000000000000111e-01 2.009738093014716651e-04
-6.950000000000000178e+00 2.500000000000000000e-01 2.581373146288321822e-04
-6.950000000000000178e+00 3.000000000000000444e-01 3.204391717152832680e-04
-6.950000000000000178e+00 3.500000000000000333e-01 3.894873937305236549e-04
-6.950000000000000178e+00 4.000000000000000222e-01 4.672841171318735842e-04
-6.950000000000000178e+00 4.500000000000000111e-01 5.563676405443250409e-04
-6.950000000000000178e+00 5.000000000000000000e-01 6.600042248034015393e-04
-6.950000000000000178e+00 5.500000000000000444e-01 7.824499203384382203e-04
-6.950000000000000178e+00 6.000000000000000888e-01 9.293110797057608109e-04
-6.950000000000000178e+00 6.500000000000000222e-01 1.108044300629725627e-03
-6.950000000000000178e+00 7.000000000000000666e-01 1.328653970850903745e-03
-6.950000000000000178e+00 7.500000000000000000e-01 1.604670730604917592e-03
-6.950000000000000178e+00 8.000000000000000444e-01 1.954530472825885545e-03
-6.950000000000000178e+00 8.500000000000000888e-01 2.403525925071843886e-03
-6.950000000000000178e+00 9.000000000000000222e-01 2.986578521114179735e-03
-6.950000000000000178e+00 9.500000000000000666e-01 3.752187343982717020e-03
-6.950000000000000178e+00 1.000000000000000000e+00 4.768068838098155418e-03
-6.950000000000000178e+00 1.050000000000000044e+00 6.129226063796656097e-03
-6.950000000000000178e+00 1.100000000000000089e+00 7.969507828313080258e-03
-6.950000000000000178e+00 1.150000000000000133e+00 1.047817509234280284e-02
-6.950000000000000178e+00 1.200000000000000178e+00 1.392363759246254343e-02
-6.950000000000000178e+00 1.250000000000000000e+00 1.868742827414970886e-02
-6.950000000000000178e+00 1.300000000000000044e+00 2.531273902072497112e-02
-6.950000000000000178e+00 1.350000000000000089e+00 3.457356510013850220e-02
-6.950000000000000178e+00 1.400000000000000133e+00 4.757284050256468944e-02
-6.950000000000000178e+00 1.450000000000000178e+00 6.588105782768975682e-02
-6.950000000000000178e+00 1.500000000000000000e+00 9.173093353582945086e-02
-6.950000000000000178e+00 1.550000000000000044e+00 1.282888721126256570e-01
-6.950000000000000178e+00 1.600000000000000089e+00 1.800304220682387157e-01
-6.950000000000000178e+00 1.650000000000000133e+00 2.532546104537916065e-01
-6.950000000000000178e+00 1.700000000000000178e+00 3.567807895234631488e-01
-6.950000000000000178e+00 1.750000000000000000e+00 5.028808880825356153e-01
-6.950000000000000178e+00 1.800000000000000044e+00 7.085086851907226313e-01
-6.950000000000000178e+00 1.850000000000000089e+00 9.968941801412769532e-01
-6.950000000000000178e+00 1.900000000000000133e+00 1.399572721222018368e+00
-6.950000000000000178e+00 1.950000000000000178e+00 1.958911704844723323e+00
-6.950000000000000178e+00 2.000000000000000000e+00 2.731177858768627509e+00
-6.950000000000000178e+00 2.050000000000000266e+00 3.790150225765596570e+00
-6.950000000000000178e+00 2.100000000000000089e+00 5.231222829208587832e+00
-6.950000000000000178e+00 2.149999999999999911e+00 7.175852631716322705e+00
-6.950000000000000178e+00 2.200000000000000178e+00 9.776091553734852724e+00
-6.950000000000000178e+00 2.250000000000000000e+00 1.321879953528827834e+01
-6.950000000000000178e+00 2.300000000000000266e+00 1.772897932432036683e+01
-6.950000000000000178e+00 2.350000000000000089e+00 2.357152186935277527e+01
-6.950000000000000178e+00 2.400000000000000355e+00 3.105053203117731186e+01
-6.950000000000000178e+00 2.450000000000000178e+00 4.050535366859690356e+01
-6.950000000000000178e+00 2.500000000000000000e+00 5.230247045148539087e+01
-6.950000000000000178e+00 2.550000000000000266e+00 6.682265996032771227e+01
-6.950000000000000178e+00 2.600000000000000089e+00 8.444314658132213935e+01
-6.950000000000000178e+00 2.650000000000000355e+00 1.055150324825588513e+02
-6.950000000000000178e+00 2.700000000000000178e+00 1.303369517045634893e+02
-6.950000000000000178e+00 2.750000000000000000e+00 1.591266187415452862e+02
-6.950000000000000178e+00 2.800000000000000266e+00 1.919926240867737306e+02
-6.950000000000000178e+00 2.850000000000000089e+00 2.289093373415436758e+02
-6.950000000000000178e+00 2.900000000000000355e+00 2.696979858250912230e+02
-6.950000000000000178e+00 2.950000000000000178e+00 3.140167831003472543e+02
-6.950000000000000178e+00 3.000000000000000000e+00 3.613623431303974485e+02
-6.950000000000000178e+00 3.050000000000000266e+00 4.110835640800221995e+02
-6.950000000000000178e+00 3.100000000000000089e+00 4.624078161888479030e+02
-6.950000000000000178e+00 3.150000000000000355e+00 5.144778065677134009e+02
-6.950000000000000178e+00 3.200000000000000178e+00 5.663961464622049107e+02
-6.900000000000000355e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.900000000000000355e+00 5.000000000000000278e-02 5.053449800837531603e-05
-6.900000000000000355e+00 1.000000000000000056e-01 1.019489967072576556e-04
-6.900000000000000355e+00 1.500000000000000222e-01 1.551674298716158970e-04
-6.900000000000000355e+00 2.000000000000000111e-01 2.112050646690242942e-04
-6.900000000000000355e+00 2.500000000000000000e-01 2.712231961996029663e-04
-6.900000000000000355e+00 3.000000000000000444e-01 3.365957273118588768e-04
-6.900000000000000355e+00 3.500000000000000333e-01 4.089934880569814587e-04
-6.900000000000000355e+00 4.000000000000000222e-01 4.904940703995306706e-04
-6.900000000000000355e+00 4.500000000000000111e-01 5.837277771451218318e-04
-6.900000000000000355e+00 5.000000000000000000e-01 6.920743728836538464e-04
-6.900000000000000355e+00 5.500000000000000444e-01 8.199312120975041449e-04
-6.900000000000000355e+00 6.000000000000000888e-01 9.730817819260827910e-04
-6.900000000000000355e+00 6.500000000000000222e-01 1.159205861627771259e-03
-6.900000000000000355e+00 7.000000000000000666e-01 1.388590000235840087e-03
-6.900000000000000355e+00 7.500000000000000000e-01 1.675122208200406377e-03
-6.900000000000000355e+00 8.000000000000000444e-01 2.037691050636635404e-03
-6.900000000000000355e+00 8.500000000000000888e-01 2.502161609795298600e-03
-6.900000000000000355e+00 9.000000000000000222e-01 3.104176052862104608e-03
-6.900000000000000355e+00 9.500000000000000666e-01 3.893134765712991628e-03
-6.900000000000000355e+00 1.000000000000000000e+00 4.937869292980744812e-03
-6.900000000000000355e+00 1.050000000000000044e+00 6.334740441159985441e-03
-6.900000000000000355e+00 1.100000000000000089e+00 8.219211332185095975e-03
-6.900000000000000355e+00 1.150000000000000133e+00 1.078239364533752249e-02
-6.900000000000000355e+00 1.200000000000000178e+00 1.429469673005343347e-02
-6.900000000000000355e+00 1.250000000000000000e+00 1.913959137414086159e-02
-6.900000000000000355e+00 1.300000000000000044e+00 2.586172056280871753e-02
-6.900000000000000355e+00 1.350000000000000089e+00 3.523525922298299806e-02
-6.900000000000000355e+00 1.400000000000000133e+00 4.836067799741528006e-02
-6.900000000000000355e+00 1.450000000000000178e+00 6.680105714390456584e-02
-6.900000000000000355e+00 1.500000000000000000e+00 9.277299019641770117e-02
-6.900000000000000355e+00 1.550000000000000044e+00 1.294120655294401512e-01
-6.900000000000000355e+00 1.600000000000000089e+00 1.811390190636459896e-01
-6.900000000000000355e+00 1.650000000000000133e+00 2.541599018447016634e-01
-6.900000000000000355e+00 1.700000000000000178e+00 3.571417871061328686e-01
-6.900000000000000355e+00 1.750000000000000000e+00 5.021141105156430307e-01
-6.900000000000000355e+00 1.800000000000000044e+00 7.056536721649377952e-01
-6.900000000000000355e+00 1.850000000000000089e+00 9.904169573241078384e-01
-6.900000000000000355e+00 1.900000000000000133e+00 1.387084277178603831e+00
-6.900000000000000355e+00 1.950000000000000178e+00 1.936772916578660908e+00
-6.900000000000000355e+00 2.000000000000000000e+00 2.693956784386665859e+00
-6.900000000000000355e+00 2.050000000000000266e+00 3.729893221328326902e+00
-6.900000000000000355e+00 2.100000000000000089e+00 5.136498942497949471e+00
-6.900000000000000355e+00 2.149999999999999911e+00 7.030533040337571649e+00
-6.900000000000000355e+00 2.200000000000000178e+00 9.557834679834739333e+00
-6.900000000000000355e+00 2.250000000000000000e+00 1.289723024101690640e+01
-6.900000000000000355e+00 2.300000000000000266e+00 1.726357932250876814e+01
-6.900000000000000355e+00 2.350000000000000089e+00 2.290928929677629000e+01
-6.900000000000000355e+00 2.400000000000000355e+00 3.012352046160166452e+01
-6.900000000000000355e+00 2.450000000000000178e+00 3.922826165709899726e+01
-6.900000000000000355e+00 2.500000000000000000e+00 5.057051591211613584e+01
-6.900000000000000355e+00 2.550000000000000266e+00 6.451003000136219612e+01
-6.900000000000000355e+00 2.600000000000000089e+00 8.140235094455275089e+01
-6.900000000000000355e+00 2.650000000000000355e+00 1.015774943762604323e+02
-6.900000000000000355e+00 2.700000000000000178e+00 1.253151316838720959e+02
-6.900000000000000355e+00 2.750000000000000000e+00 1.528178776202507265e+02
-6.900000000000000355e+00 2.800000000000000266e+00 1.841848890790284372e+02
-6.900000000000000355e+00 2.850000000000000089e+00 2.193884506275979902e+02
-6.900000000000000355e+00 2.900000000000000355e+00 2.582564056332490736e+02
-6.900000000000000355e+00 2.950000000000000178e+00 3.004631020849618608e+02
-6.900000000000000355e+00 3.000000000000000000e+00 3.455309201036426998e+02
-6.900000000000000355e+00 3.050000000000000266e+00 3.928434649410321526e+02
-6.900000000000000355e+00 3.100000000000000089e+00 4.416702525777049004e+02
-6.900000000000000355e+00 3.150000000000000355e+00 4.912013572654716427e+02
-6.900000000000000355e+00 3.200000000000000178e+00 5.405892406320510872e+02
-6.850000000000000533e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.850000000000000533e+00 5.000000000000000278e-02 5.312434795810021444e-05
-6.850000000000000533e+00 1.000000000000000056e-01 1.071670250302811779e-04
-6.850000000000000533e+00 1.500000000000000222e-01 1.630918525556711350e-04
-6.850000000000000533e+00 2.000000000000000111e-01 2.219571970068115018e-04
-6.850000000000000533e+00 2.500000000000000000e-01 2.849725104550044730e-04
-6.850000000000000533e+00 3.000000000000000444e-01 3.535670626604905096e-04
-6.850000000000000533e+00 3.500000000000000333e-01 4.294768527553211967e-04
-6.850000000000000533e+00 4.000000000000000222e-01 5.148576386846503809e-04
-6.850000000000000533e+00 4.500000000000000111e-01 6.124348842933138382e-04
-6.850000000000000533e+00 5.000000000000000000e-01 7.257055615475863086e-04
-6.850000000000000533e+00 5.500000000000000444e-01 8.592126922084083627e-04
-6.850000000000000533e+00 6.000000000000000888e-01 1.018922044576684371e-03
-6.850000000000000533e+00 6.500000000000000222e-01 1.212742639529555341e-03
-6.850000000000000533e+00 7.000000000000000666e-01 1.451250288276635268e-03
-6.850000000000000533e+00 7.500000000000000000e-01 1.748698620950140184e-03
-6.850000000000000533e+00 8.000000000000000444e-01 2.124438333480377188e-03
-6.850000000000000533e+00 8.500000000000000888e-01 2.604917500346241432e-03
-6.850000000000000533e+00 9.000000000000000222e-01 3.226510651714621213e-03
-6.850000000000000533e+00 9.500000000000000666e-01 4.039531659533909108e-03
-6.850000000000000533e+00 1.000000000000000000e+00 5.113939085001233120e-03
-6.850000000000000533e+00 1.050000000000000044e+00 6.547461757889616596e-03
-6.850000000000000533e+00 1.100000000000000089e+00 8.477183626046491671e-03
-6.850000000000000533e+00 1.150000000000000133e+00 1.109606674323569166e-02
-6.850000000000000533e+00 1.200000000000000178e+00 1.467650867343509372e-02
-6.850000000000000533e+00 1.250000000000000000e+00 1.960389034277918927e-02
-6.850000000000000533e+00 1.300000000000000044e+00 2.642425605603324415e-02
-6.850000000000000533e+00 1.350000000000000089e+00 3.591188373477617601e-02
-6.850000000000000533e+00 1.400000000000000133e+00 4.916467656578742129e-02
-6.850000000000000533e+00 1.450000000000000178e+00 6.773818098808981336e-02
-6.850000000000000533e+00 1.500000000000000000e+00 9.383276110059614317e-02
-6.850000000000000533e+00 1.550000000000000044e+00 1.305531722363546532e-01
-6.850000000000000533e+00 1.600000000000000089e+00 1.822655602368316030e-01
-6.850000000000000533e+00 1.650000000000000133e+00 2.550837394709293271e-01
-6.850000000000000533e+00 1.700000000000000178e+00 3.575242450267140382e-01
-6.850000000000000533e+00 1.750000000000000000e+00 5.013775715076814743e-01
-6.850000000000000533e+00 1.800000000000000044e+00 7.028502045939170051e-01
-6.850000000000000533e+00 1.850000000000000089e+00 9.840369123744783231e-01
-6.850000000000000533e+00 1.900000000000000133e+00 1.374782931187915169e+00
-6.850000000000000533e+00 1.950000000000000178e+00 1.914987970982986898e+00
-6.850000000000000533e+00 2.000000000000000000e+00 2.657384433281117619e+00
-6.850000000000000533e+00 2.050000000000000266e+00 3.670786466820552985e+00
-6.850000000000000533e+00 2.100000000000000089e+00 5.043750213230934420e+00
-6.850000000000000533e+00 2.149999999999999911e+00 6.888505704967691656e+00
-6.850000000000000533e+00 2.200000000000000178e+00 9.344916831059926210e+00
-6.850000000000000533e+00 2.250000000000000000e+00 1.258410133735014824e+01
-6.850000000000000533e+00 2.300000000000000266e+00 1.681120777965231738e+01
-6.850000000000000533e+00 2.350000000000000089e+00 2.226671788454090262e+01
-6.850000000000000533e+00 2.400000000000000355e+00 2.922554574581927156e+01
-6.850000000000000533e+00 2.450000000000000178e+00 3.799317077028596401e+01
-6.850000000000000533e+00 2.500000000000000000e+00 4.889810283757623210e+01
-6.850000000000000533e+00 2.550000000000000266e+00 6.228016556137768589e+01
-6.850000000000000533e+00 2.600000000000000089e+00 7.847441465723186127e+01
-6.850000000000000533e+00 2.650000000000000355e+00 9.779098014947618367e+01
-6.850000000000000533e+00 2.700000000000000178e+00 1.204917020048652176e+02
-6.850000000000000533e+00 2.750000000000000000e+00 1.467650554763433490e+02
-6.850000000000000533e+00 2.800000000000000266e+00 1.767014430358106836e+02
-6.850000000000000533e+00 2.850000000000000089e+00 2.102713548422041185e+02
-6.850000000000000533e+00 2.900000000000000355e+00 2.473090610915342609e+02
-6.850000000000000533e+00 2.950000000000000178e+00 2.875043140696391220e+02
-6.850000000000000533e+00 3.000000000000000000e+00 3.304039703151111667e+02
-6.850000000000000533e+00 3.050000000000000266e+00 3.754245243568666410e+02
-6.850000000000000533e+00 3.100000000000000089e+00 4.218753755334440712e+02
-6.850000000000000533e+00 3.150000000000000355e+00 4.689913883105573404e+02
-6.850000000000000533e+00 3.200000000000000178e+00 5.159721475154022983e+02
-6.800000000000000711e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.800000000000000711e+00 5.000000000000000278e-02 5.584692552969944371e-05
-6.800000000000000711e+00 1.000000000000000056e-01 1.126521269350425872e-04
-6.800000000000000711e+00 1.500000000000000222e-01 1.714209815067270308e-04
-6.800000000000000711e+00 2.000000000000000111e-01 2.332567253730788946e-04
-6.800000000000000711e+00 2.500000000000000000e-01 2.994188955517514887e-04
-6.800000000000000711e+00 3.000000000000000444e-01 3.713942756267114929e-04
-6.800000000000000711e+00 3.500000000000000333e-01 4.509864685249305579e-04
-6.800000000000000711e+00 4.000000000000000222e-01 5.404321989261868077e-04
-6.800000000000000711e+00 4.500000000000000111e-01 6.425553476943622914e-04
-6.800000000000000711e+00 5.000000000000000000e-01 7.609739065454999840e-04
-6.800000000000000711e+00 5.500000000000000444e-01 9.003810464296355381e-04
-6.800000000000000711e+00 6.000000000000000888e-01 1.066930091531282992e-03
-6.800000000000000711e+00 6.500000000000000222e-01 1.268765500371400170e-03
-6.800000000000000711e+00 7.000000000000000666e-01 1.516759587556281092e-03
-6.800000000000000711e+00 7.500000000000000000e-01 1.825539991250055933e-03
-6.800000000000000711e+00 8.000000000000000444e-01 2.214929125083578507e-03
-6.800000000000000711e+00 8.500000000000000888e-01 2.711968797417894667e-03
-6.800000000000000711e+00 9.000000000000000222e-01 3.353777592110027735e-03
-6.800000000000000711e+00 9.500000000000000666e-01 4.191595043578690352e-03
-6.800000000000000711e+00 1.000000000000000000e+00 5.296518539800959199e-03
-6.800000000000000711e+00 1.050000000000000044e+00 6.767654968903524804e-03
-6.800000000000000711e+00 1.100000000000000089e+00 8.743715199381732472e-03
-6.800000000000000711e+00 1.150000000000000133e+00 1.141951069091560848e-02
-6.800000000000000711e+00 1.200000000000000178e+00 1.506941497465703883e-02
-6.800000000000000711e+00 1.250000000000000000e+00 2.008069035602619637e-02
-6.800000000000000711e+00 1.300000000000000044e+00 2.700073149416423041e-02
-6.800000000000000711e+00 1.350000000000000089e+00 3.660384149470445603e-02
-6.800000000000000711e+00 1.400000000000000133e+00 4.998525113800705855e-02
-6.800000000000000711e+00 1.450000000000000178e+00 6.869285138220776465e-02
-6.800000000000000711e+00 1.500000000000000000e+00 9.491067118240992251e-02
-6.800000000000000711e+00 1.550000000000000044e+00 1.317126176950326188e-01
-6.800000000000000711e+00 1.600000000000000089e+00 1.834104710279766126e-01
-6.800000000000000711e+00 1.650000000000000133e+00 2.560265468956390844e-01
-6.800000000000000711e+00 1.700000000000000178e+00 3.579285709803676774e-01
-6.800000000000000711e+00 1.750000000000000000e+00 5.006716098768474454e-01
-6.800000000000000711e+00 1.800000000000000044e+00 7.000984028929515546e-01
-6.800000000000000711e+00 1.850000000000000089e+00 9.777535891368074328e-01
-6.800000000000000711e+00 1.900000000000000133e+00 1.362666879275238774e+00
-6.800000000000000711e+00 1.950000000000000178e+00 1.893552178747184511e+00
-6.800000000000000711e+00 2.000000000000000000e+00 2.621450344482778139e+00
-6.800000000000000711e+00 2.050000000000000266e+00 3.612808573107951560e+00
-6.800000000000000711e+00 2.100000000000000089e+00 4.952935496491597256e+00
-6.800000000000000711e+00 2.149999999999999911e+00 6.749695176287506371e+00
-6.800000000000000711e+00 2.200000000000000178e+00 9.137205097454346614e+00
-6.800000000000000711e+00 2.250000000000000000e+00 1.227918678189370993e+01
-6.800000000000000711e+00 2.300000000000000266e+00 1.637149225765481475e+01
-6.800000000000000711e+00 2.350000000000000089e+00 2.164321164072631731e+01
-6.800000000000000711e+00 2.400000000000000355e+00 2.835567984184731216e+01
-6.800000000000000711e+00 2.450000000000000178e+00 3.679867279733240082e+01
-6.800000000000000711e+00 2.500000000000000000e+00 4.728314654577701504e+01
-6.800000000000000711e+00 2.550000000000000266e+00 6.013005302182405387e+01
-6.800000000000000711e+00 2.600000000000000089e+00 7.565508027473353536e+01
-6.800000000000000711e+00 2.650000000000000355e+00 9.414960800642029426e+01
-6.800000000000000711e+00 2.700000000000000178e+00 1.158587115808763315e+02
-6.800000000000000711e+00 2.750000000000000000e+00 1.409576294474464930e+02
-6.800000000000000711e+00 2.800000000000000266e+00 1.695286446085608247e+02
-6.800000000000000711e+00 2.850000000000000089e+00 2.015407191231019226e+02
-6.800000000000000711e+00 2.900000000000000355e+00 2.368343622674091478e+02
-6.800000000000000711e+00 2.950000000000000178e+00 2.751140320027121788e+02
-6.800000000000000711e+00 3.000000000000000000e+00 3.159498348711948665e+02
-6.800000000000000711e+00 3.050000000000000266e+00 3.587894307435880137e+02
-6.800000000000000711e+00 3.100000000000000089e+00 4.029799598461311803e+02
-6.800000000000000711e+00 3.150000000000000355e+00 4.477986384193800973e+02
-6.800000000000000711e+00 3.200000000000000178e+00 4.924895947093835957e+02
-6.750000000000000888e+00 0.000000000000000000e+00 0.000000000000000000e+00
-6.750000000000000888e+00 5.000000000000000278e-02 5.870903290265315976e-05
-6.750000000000000888e+00 1.000000000000000056e-01 1.184179720418414425e-04
-6.750000000000000888e+00 1.500000000000000222e-01 1.801754856287286928e-04
-6.750000000000000888e+00 2.000000000000000111e-01 2.451315190247707479e-04
-6.750000000000000888e+00 2.500000000000000000e-01 3.145976953704285122e-04
-6.750000000000000888e+00 3.000000000000000444e-01 3.901205374861074727e-04
-6.750000000000000888e+00 3.500000000000000333e-01 4.735737719010949909e-04
-6.750000000000000888e+00 4.000000000000000222e-01 5.672779836799167474e-04
-6.750000000000000888e+00 4.500000000000000111e-01 6.741588284232334465e-04
-6.750000000000000888e+00 5.000000000000000000e-01 7.979592412787707206e-04
-6.750000000000000888e+00 5.500000000000000444e-01 9.435271453849496245e-04
-6.750000000000000888e+00 6.000000000000000888e-01 1.117208825790421030e-03
-6.750000000000000888e+00 6.500000000000000222e-01 1.327390512264115365e-03
-6.750000000000000888e+00 7.000000000000000666e-01 1.585248405282091129e-03
-6.750000000000000888e+00 7.500000000000000000e-01 1.905792678153043172e-03
-6.750000000000000888e+00 8.000000000000000444e-01 2.309327175811892296e-03
-6.750000000000000888e+00 8.500000000000000888e-01 2.823498282894542667e-03
-6.750000000000000888e+00 9.000000000000000222e-01 3.486180383114103991e-03
-6.750000000000000888e+00 9.500000000000000666e-01 4.349550834510113560e-03
-6.750000000000000888e+00 1.000000000000000000e+00 5.485857544456722128e-03
-6.750000000000000888e+00 1.050000000000000044e+00 6.995595237901320457e-03
-6.750000000000000888e+00 1.100000000000000089e+00 9.019107364940749660e-03
-6.750000000000000888e+00 1.150000000000000133e+00 1.175305317907934105e-02
-6.750000000000000888e+00 1.200000000000000178e+00 1.547376906316973166e-02
-6.750000000000000888e+00 1.250000000000000000e+00 2.057036887141983766e-02
-6.750000000000000888e+00 1.300000000000000044e+00 2.759154545884887760e-02
-6.750000000000000888e+00 1.350000000000000089e+00 3.731154815717577233e-02
-6.750000000000000888e+00 1.400000000000000133e+00 5.082282955864615009e-02
-6.750000000000000888e+00 1.450000000000000178e+00 6.966550331515730665e-02
-6.750000000000000888e+00 1.500000000000000000e+00 9.600715835751519323e-02
-6.750000000000000888e+00 1.550000000000000044e+00 1.328908403502288282e-01
-6.750000000000000888e+00 1.600000000000000089e+00 1.845741898603890374e-01
-6.750000000000000888e+00 1.650000000000000133e+00 2.569887606712102368e-01
-6.750000000000000888e+00 1.700000000000000178e+00 3.583551857392226481e-01
-6.750000000000000888e+00 1.750000000000000000e+00 4.999965780628977119e-01
-6.750000000000000888e+00 1.800000000000000044e+00 6.973984033476330335e-01
-6.750000000000000888e+00 1.850000000000000089e+00 9.715665546319414148e-01
-6.750000000000000888e+00 1.900000000000000133e+00 1.350734360885233798e+00
-6.750000000000000888e+00 1.950000000000000178e+00 1.872460943980067016e+00
-6.750000000000000888e+00 2.000000000000000000e+00 2.586144263532342169e+00
-6.750000000000000888e+00 2.050000000000000266e+00 3.555938595887441434e+00
-6.750000000000000888e+00 2.100000000000000089e+00 4.864014565637726939e+00
-6.750000000000000888e+00 2.149999999999999911e+00 6.614027817189432668e+00
-6.750000000000000888e+00 2.200000000000000178e+00 8.934569995087917604e+00
-6.750000000000000888e+00 2.250000000000000000e+00 1.198226675594677282e+01
-6.750000000000000888e+00 2.300000000000000266e+00 1.594407121458443299e+01
-6.750000000000000888e+00 2.350000000000000089e+00 2.103819300611112197e+01
-6.750000000000000888e+00 2.400000000000000355e+00 2.751302490247450550e+01
-6.750000000000000888e+00 2.450000000000000178e+00 3.564340750929336110e+01
-6.750000000000000888e+00 2.500000000000000000e+00 4.572363642891451718e+01
-6.750000000000000888e+00 2.550000000000000266e+00 5.805678999857286016e+01
-6.750000000000000888e+00 2.600000000000000089e+00 7.294025300030094172e+01
